
epfl_train_augmented/IMG01722.jpg,229.693252,5,5,5,5,5,5,4,4,4,
epfl_train_augmented/IMG00681.jpg,248.727273,6,5,5,5,5,5,5,5,5,
epfl_train_augmented/IMG00288.jpg,141.030928,3,3,3,3,3,3,2,2,2,
epfl_train_augmented/IMG00361.jpg,7.422680,0,0,0,0,0,0,7,7,7,
epfl_train_augmented/IMG00759.jpg,121.090909,3,3,2,2,2,2,2,2,2,
epfl_train_augmented/IMG00972.jpg,200.506329,4,4,4,4,4,4,4,4,4,
epfl_train_augmented/IMG00698.jpg,219.272727,5,5,5,5,4,4,4,4,4,
epfl_train_augmented/IMG01308.jpg,351.147541,0,0,0,7,7,7,7,7,7,
epfl_train_augmented/IMG00355.jpg,18.556701,0,0,0,0,0,0,0,0,0,
epfl_train_augmented/IMG00990.jpg,241.518987,5,5,5,5,5,5,5,5,4,
epfl_train_augmented/IMG01474.jpg,143.558282,3,3,3,3,3,3,3,2,2,
epfl_train_augmented/IMG00322.jpg,77.938144,2,2,2,1,1,1,1,1,1,
epfl_train_augmented/IMG02046.jpg,137.647059,3,3,3,3,3,3,2,2,2,
epfl_train_augmented/IMG00152.jpg,267.522936,6,6,6,6,6,5,5,5,5,
epfl_train_augmented/IMG01838.jpg,286.451613,6,6,6,6,6,6,6,6,5,
epfl_train_augmented/IMG00167.jpg,244.403670,5,5,5,5,5,5,5,5,5,
epfl_train_augmented/IMG01076.jpg,24.269663,1,0,0,0,0,0,0,0,0,
epfl_train_augmented/IMG01808.jpg,344.516129,0,0,7,7,7,7,7,7,7,
epfl_train_augmented/IMG00039.jpg,95.779817,2,2,2,2,2,2,1,1,1,
epfl_train_augmented/IMG00130.jpg,303.853211,7,7,7,6,6,6,6,6,6,
epfl_train_augmented/IMG00820.jpg,19.636364,0,0,0,0,0,0,0,0,0,
epfl_train_augmented/IMG00177.jpg,227.889908,5,5,5,5,5,5,4,4,4,
epfl_train_augmented/IMG01437.jpg,185.521472,4,4,4,4,4,4,3,3,3,
epfl_train_augmented/IMG02118.jpg,232.941176,5,5,5,5,5,5,5,4,4,
epfl_train_augmented/IMG00066.jpg,49.541284,1,1,1,1,1,1,0,0,0,
epfl_train_augmented/IMG02092.jpg,198.529412,4,4,4,4,4,4,4,4,4,
epfl_train_augmented/IMG01039.jpg,101.123596,2,2,2,2,2,2,2,1,1,
epfl_train_augmented/IMG01079.jpg,20.224719,0,0,0,0,0,0,0,0,0,
epfl_train_augmented/IMG01649.jpg,311.411043,7,7,7,7,6,6,6,6,6,
epfl_train_augmented/IMG01514.jpg,99.386503,2,2,2,2,2,2,2,1,1,
epfl_train_augmented/IMG01070.jpg,36.404494,1,1,1,0,0,0,0,0,0,
epfl_train_augmented/IMG01334.jpg,312.786885,7,7,7,7,7,6,6,6,6,
epfl_train_augmented/IMG01346.jpg,295.081967,7,6,6,6,6,6,6,6,6,
epfl_train_augmented/IMG01848.jpg,267.096774,6,6,6,6,5,5,5,5,5,
epfl_train_augmented/IMG02199.jpg,338.823529,0,7,7,7,7,7,7,7,7,
epfl_train_augmented/IMG01846.jpg,270.967742,6,6,6,6,6,5,5,5,5,
epfl_train_augmented/IMG00633.jpg,327.272727,7,7,7,7,7,7,7,6,6,
epfl_train_augmented/IMG02003.jpg,79.411765,2,2,2,1,1,1,1,1,1,
epfl_train_augmented/IMG00836.jpg,353.454545,0,0,0,0,7,7,7,7,7,
epfl_train_augmented/IMG00133.jpg,300.550459,7,7,6,6,6,6,6,6,6,
epfl_train_augmented/IMG01110.jpg,315.505618,7,7,7,7,7,6,6,6,6,
epfl_train_augmented/IMG01744.jpg,205.398773,5,4,4,4,4,4,4,4,4,
epfl_train_augmented/IMG00935.jpg,113.924051,3,2,2,2,2,2,2,2,2,
epfl_train_augmented/IMG00219.jpg,270.927835,6,6,6,6,6,5,5,5,5,
epfl_train_augmented/IMG01763.jpg,73.548387,2,2,1,1,1,1,1,1,1,
epfl_train_augmented/IMG01089.jpg,0.000000,0,0,0,0,0,7,7,7,7,
epfl_train_augmented/IMG01669.jpg,289.325153,6,6,6,6,6,6,6,6,6,
epfl_train_augmented/IMG01988.jpg,60.882353,1,1,1,1,1,1,1,1,0,
epfl_train_augmented/IMG00279.jpg,159.587629,4,3,3,3,3,3,3,3,3,
epfl_train_augmented/IMG01204.jpg,144.590164,3,3,3,3,3,3,3,2,2,
epfl_train_augmented/IMG02072.jpg,172.058824,4,4,4,3,3,3,3,3,3,
epfl_train_augmented/IMG00904.jpg,45.569620,1,1,1,1,1,0,0,0,0,
epfl_train_augmented/IMG00591.jpg,54.857143,1,1,1,1,1,1,1,0,0,
epfl_train_augmented/IMG01897.jpg,174.193548,4,4,4,4,3,3,3,3,3,
epfl_train_augmented/IMG00018.jpg,128.807339,3,3,3,3,2,2,2,2,2,
epfl_train_augmented/IMG01878.jpg,209.032258,5,5,4,4,4,4,4,4,4,
epfl_train_augmented/IMG00108.jpg,340.183486,0,7,7,7,7,7,7,7,7,
epfl_train_augmented/IMG02120.jpg,235.588235,5,5,5,5,5,5,5,4,4,
epfl_train_augmented/IMG01188.jpg,168.196721,4,4,4,3,3,3,3,3,3,
epfl_train_augmented/IMG00376.jpg,337.731959,0,7,7,7,7,7,7,7,7,
epfl_train_augmented/IMG01387.jpg,236.065574,5,5,5,5,5,5,5,4,4,
epfl_train_augmented/IMG00848.jpg,277.974684,6,6,6,6,6,6,6,5,5,
epfl_train_augmented/IMG01106.jpg,323.595506,7,7,7,7,7,7,7,6,6,
epfl_train_augmented/IMG01707.jpg,247.361963,5,5,5,5,5,5,5,5,5,
epfl_train_augmented/IMG00020.jpg,125.504587,3,3,3,2,2,2,2,2,2,
epfl_train_augmented/IMG00258.jpg,196.701031,4,4,4,4,4,4,4,4,3,
epfl_train_augmented/IMG00410.jpg,3.428571,0,0,0,0,0,0,7,7,7,
epfl_train_augmented/IMG01648.jpg,311.411043,7,7,7,7,6,6,6,6,6,
epfl_train_augmented/IMG00874.jpg,337.215190,7,7,7,7,7,7,7,7,7,
epfl_train_augmented/IMG00731.jpg,166.909091,4,4,3,3,3,3,3,3,3,
epfl_train_augmented/IMG01871.jpg,224.516129,5,5,5,5,5,4,4,4,4,
epfl_train_augmented/IMG01559.jpg,50.797546,1,1,1,1,1,1,0,0,0,
epfl_train_augmented/IMG00071.jpg,42.935780,1,1,1,1,1,0,0,0,0,
epfl_train_augmented/IMG02195.jpg,333.529412,7,7,7,7,7,7,7,7,7,
epfl_train_augmented/IMG00099.jpg,356.697248,0,0,0,0,7,7,7,7,7,
epfl_train_augmented/IMG00423.jpg,342.857143,0,0,7,7,7,7,7,7,7,
epfl_train_augmented/IMG01200.jpg,150.491803,3,3,3,3,3,3,3,3,2,
epfl_train_augmented/IMG02047.jpg,137.647059,3,3,3,3,3,3,2,2,2,
epfl_train_augmented/IMG01107.jpg,323.595506,7,7,7,7,7,7,7,6,6,
epfl_train_augmented/IMG02023.jpg,105.882353,2,2,2,2,2,2,2,2,1,
epfl_train_augmented/IMG02106.jpg,217.058824,5,5,5,4,4,4,4,4,4,
epfl_train_augmented/IMG00906.jpg,50.126582,1,1,1,1,1,1,0,0,0,
epfl_train_augmented/IMG00677.jpg,255.272727,6,6,5,5,5,5,5,5,5,
epfl_train_augmented/IMG01277.jpg,38.360656,1,1,1,1,0,0,0,0,0,
epfl_train_augmented/IMG00975.jpg,205.063291,5,4,4,4,4,4,4,4,4,
epfl_train_augmented/IMG01179.jpg,182.950820,4,4,4,4,4,4,3,3,3,
epfl_train_augmented/IMG00175.jpg,231.192661,5,5,5,5,5,5,4,4,4,
epfl_train_augmented/IMG00311.jpg,100.206186,2,2,2,2,2,2,2,1,1,
epfl_train_augmented/IMG01833.jpg,298.064516,7,7,6,6,6,6,6,6,6,
epfl_train_augmented/IMG01237.jpg,97.377049,2,2,2,2,2,2,1,1,1,
epfl_train_augmented/IMG00892.jpg,18.227848,0,0,0,0,0,0,0,0,0,
epfl_train_augmented/IMG00529.jpg,161.142857,4,3,3,3,3,3,3,3,3,
epfl_train_augmented/IMG01105.jpg,327.640449,7,7,7,7,7,7,7,7,6,
epfl_train_augmented/IMG01875.jpg,216.774194,5,5,5,4,4,4,4,4,4,
epfl_train_augmented/IMG01074.jpg,28.314607,1,1,0,0,0,0,0,0,0,
epfl_train_augmented/IMG00147.jpg,277.431193,6,6,6,6,6,6,5,5,5,
epfl_train_augmented/IMG00784.jpg,78.545455,2,2,2,1,1,1,1,1,1,
epfl_train_augmented/IMG00150.jpg,270.825688,6,6,6,6,6,5,5,5,5,
epfl_train_augmented/IMG01238.jpg,94.426230,2,2,2,2,2,2,1,1,1,
epfl_train_augmented/IMG01135.jpg,266.966292,6,6,6,6,5,5,5,5,5,
epfl_train_augmented/IMG00795.jpg,62.181818,1,1,1,1,1,1,1,1,0,
epfl_train_augmented/IMG01777.jpg,46.451613,1,1,1,1,1,0,0,0,0,
epfl_train_augmented/IMG02194.jpg,333.529412,7,7,7,7,7,7,7,7,7,
epfl_train_augmented/IMG01539.jpg,72.883436,2,2,1,1,1,1,1,1,1,
epfl_train_augmented/IMG00347.jpg,33.402062,1,1,1,0,0,0,0,0,0,
epfl_train_augmented/IMG00273.jpg,170.721649,4,4,4,3,3,3,3,3,3,
epfl_train_augmented/IMG00645.jpg,307.636364,7,7,7,7,6,6,6,6,6,
epfl_train_augmented/IMG00461.jpg,277.714286,6,6,6,6,6,6,6,5,5,
epfl_train_augmented/IMG00703.jpg,212.727273,5,5,5,4,4,4,4,4,4,
epfl_train_augmented/IMG00945.jpg,136.708861,3,3,3,3,3,2,2,2,2,
epfl_train_augmented/IMG01592.jpg,13.251534,0,0,0,0,0,0,0,0,7,
epfl_train_augmented/IMG01210.jpg,135.737705,3,3,3,3,3,2,2,2,2,
epfl_train_augmented/IMG00395.jpg,304.329897,7,7,7,6,6,6,6,6,6,
epfl_train_augmented/IMG00856.jpg,296.202532,7,6,6,6,6,6,6,6,6,
epfl_train_augmented/IMG00638.jpg,317.454545,7,7,7,7,7,6,6,6,6,
epfl_train_augmented/IMG02080.jpg,182.647059,4,4,4,4,4,4,3,3,3,
epfl_train_augmented/IMG00356.jpg,14.845361,0,0,0,0,0,0,0,0,7,
epfl_train_augmented/IMG00390.jpg,311.752577,7,7,7,7,6,6,6,6,6,
epfl_train_augmented/IMG00546.jpg,130.285714,3,3,3,3,2,2,2,2,2,
epfl_train_augmented/IMG01624.jpg,337.914110,0,7,7,7,7,7,7,7,7,
epfl_train_augmented/IMG01710.jpg,242.944785,5,5,5,5,5,5,5,5,5,
epfl_train_augmented/IMG02139.jpg,259.411765,6,6,6,5,5,5,5,5,5,
epfl_train_augmented/IMG01426.jpg,196.564417,4,4,4,4,4,4,4,4,3,
epfl_train_augmented/IMG01800.jpg,0.000000,0,0,0,0,0,7,7,7,7,
epfl_train_augmented/IMG00878.jpg,346.329114,0,0,7,7,7,7,7,7,7,
epfl_train_augmented/IMG01103.jpg,331.685393,7,7,7,7,7,7,7,7,6,
epfl_train_augmented/IMG00908.jpg,54.683544,1,1,1,1,1,1,1,0,0,
epfl_train_augmented/IMG01417.jpg,191.803279,4,4,4,4,4,4,4,3,3,
epfl_train_augmented/IMG01716.jpg,236.319018,5,5,5,5,5,5,5,4,4,
epfl_train_augmented/IMG01394.jpg,224.262295,5,5,5,5,5,4,4,4,4,
epfl_train_augmented/IMG01490.jpg,125.889571,3,3,3,2,2,2,2,2,2,
epfl_train_augmented/IMG00463.jpg,274.285714,6,6,6,6,6,6,5,5,5,
epfl_train_augmented/IMG00927.jpg,95.696203,2,2,2,2,2,2,1,1,1,
epfl_train_augmented/IMG02024.jpg,108.529412,2,2,2,2,2,2,2,2,2,
epfl_train_augmented/IMG01100.jpg,335.730337,7,7,7,7,7,7,7,7,7,
epfl_train_augmented/IMG00239.jpg,233.814433,5,5,5,5,5,5,5,4,4,
epfl_train_augmented/IMG01758.jpg,81.290323,2,2,2,1,1,1,1,1,1,
epfl_train_augmented/IMG00722.jpg,180.000000,4,4,4,4,4,3,3,3,3,
epfl_train_augmented/IMG00193.jpg,201.467890,4,4,4,4,4,4,4,4,4,
epfl_train_augmented/IMG02180.jpg,315.000000,7,7,7,7,7,6,6,6,6,
epfl_train_augmented/IMG00683.jpg,245.454545,5,5,5,5,5,5,5,5,5,
epfl_train_augmented/IMG01749.jpg,100.645161,2,2,2,2,2,2,2,1,1,
epfl_train_augmented/IMG01827.jpg,309.677419,7,7,7,7,6,6,6,6,6,
epfl_train_augmented/IMG01173.jpg,190.112360,4,4,4,4,4,4,4,3,3,
epfl_train_augmented/IMG02204.jpg,93.333333,2,2,2,2,2,2,1,1,1,
epfl_train_augmented/IMG00667.jpg,271.636364,6,6,6,6,6,5,5,5,5,
epfl_train_augmented/IMG01050.jpg,76.853933,2,2,1,1,1,1,1,1,1,
epfl_train_augmented/IMG01018.jpg,141.573034,3,3,3,3,3,3,2,2,2,
epfl_train_augmented/IMG00670.jpg,265.090909,6,6,6,6,5,5,5,5,5,
epfl_train_augmented/IMG00437.jpg,318.857143,7,7,7,7,7,7,6,6,6,
epfl_train_augmented/IMG00779.jpg,88.363636,2,2,2,2,2,1,1,1,1,
epfl_train_augmented/IMG01957.jpg,18.529412,0,0,0,0,0,0,0,0,0,
epfl_train_augmented/IMG02075.jpg,174.705882,4,4,4,4,3,3,3,3,3,
epfl_train_augmented/IMG01020.jpg,137.528090,3,3,3,3,3,3,2,2,2,
epfl_train_augmented/IMG02150.jpg,275.294118,6,6,6,6,6,6,5,5,5,
epfl_train_augmented/IMG01142.jpg,250.786517,6,5,5,5,5,5,5,5,5,
epfl_train_augmented/IMG01402.jpg,212.459016,5,5,4,4,4,4,4,4,4,
epfl_train_augmented/IMG00448.jpg,298.285714,7,7,6,6,6,6,6,6,6,
epfl_train_augmented/IMG02132.jpg,251.470588,6,5,5,5,5,5,5,5,5,
epfl_train_augmented/IMG00222.jpg,263.505155,6,6,6,6,5,5,5,5,5,
epfl_train_augmented/IMG00490.jpg,226.285714,5,5,5,5,5,4,4,4,4,
epfl_train_augmented/IMG00447.jpg,301.714286,7,7,6,6,6,6,6,6,6,
epfl_train_augmented/IMG01191.jpg,165.245902,4,4,3,3,3,3,3,3,3,
epfl_train_augmented/IMG00765.jpg,111.272727,2,2,2,2,2,2,2,2,2,
epfl_train_augmented/IMG00801.jpg,52.363636,1,1,1,1,1,1,0,0,0,
epfl_train_augmented/IMG01913.jpg,143.225806,3,3,3,3,3,3,3,2,2,
epfl_train_augmented/IMG01987.jpg,58.235294,1,1,1,1,1,1,1,1,0,
epfl_train_augmented/IMG00963.jpg,177.721519,4,4,4,4,4,3,3,3,3,
epfl_train_augmented/IMG02061.jpg,156.176471,3,3,3,3,3,3,3,3,3,
epfl_train_augmented/IMG01659.jpg,300.368098,7,7,6,6,6,6,6,6,6,
epfl_train_augmented/IMG02105.jpg,214.411765,5,5,5,4,4,4,4,4,4,
epfl_train_augmented/IMG02013.jpg,92.647059,2,2,2,2,2,2,1,1,1,
epfl_train_augmented/IMG00435.jpg,322.285714,7,7,7,7,7,7,6,6,6,
epfl_train_augmented/IMG01344.jpg,298.032787,7,7,6,6,6,6,6,6,6,
epfl_train_augmented/IMG00528.jpg,161.142857,4,3,3,3,3,3,3,3,3,
epfl_train_augmented/IMG00243.jpg,226.391753,5,5,5,5,5,4,4,4,4,
epfl_train_augmented/IMG01326.jpg,324.590164,7,7,7,7,7,7,7,6,6,
epfl_train_augmented/IMG02028.jpg,113.823529,3,2,2,2,2,2,2,2,2,
epfl_train_augmented/IMG01983.jpg,52.941176,1,1,1,1,1,1,1,0,0,
epfl_train_augmented/IMG01263.jpg,59.016393,1,1,1,1,1,1,1,1,0,
epfl_train_augmented/IMG01690.jpg,265.030675,6,6,6,6,5,5,5,5,5,
epfl_train_augmented/IMG00406.jpg,282.061856,6,6,6,6,6,6,6,5,5,
epfl_train_augmented/IMG00377.jpg,337.731959,0,7,7,7,7,7,7,7,7,
epfl_train_augmented/IMG00551.jpg,123.428571,3,3,3,2,2,2,2,2,2,
epfl_train_augmented/IMG01678.jpg,278.282209,6,6,6,6,6,6,6,5,5,
epfl_train_augmented/IMG00405.jpg,285.773196,6,6,6,6,6,6,6,6,5,
epfl_train_augmented/IMG00237.jpg,237.525773,5,5,5,5,5,5,5,5,4,
epfl_train_augmented/IMG00514.jpg,185.142857,4,4,4,4,4,4,3,3,3,
epfl_train_augmented/IMG01560.jpg,48.588957,1,1,1,1,1,1,0,0,0,
epfl_train_augmented/IMG01991.jpg,63.529412,1,1,1,1,1,1,1,1,1,
epfl_train_augmented/IMG01146.jpg,242.696629,5,5,5,5,5,5,5,5,5,
epfl_train_augmented/IMG00537.jpg,147.428571,3,3,3,3,3,3,3,2,2,
epfl_train_augmented/IMG01303.jpg,0.000000,0,0,0,0,0,7,7,7,7,
epfl_train_augmented/IMG02188.jpg,325.588235,7,7,7,7,7,7,7,6,6,
epfl_train_augmented/IMG00920.jpg,82.025316,2,2,2,1,1,1,1,1,1,
epfl_train_augmented/IMG01156.jpg,222.471910,5,5,5,5,4,4,4,4,4,
epfl_train_augmented/IMG01600.jpg,4.417178,0,0,0,0,0,0,7,7,7,
epfl_train_augmented/IMG01684.jpg,271.656442,6,6,6,6,6,5,5,5,5,
epfl_train_augmented/IMG02151.jpg,275.294118,6,6,6,6,6,6,5,5,5,
epfl_train_augmented/IMG01869.jpg,228.387097,5,5,5,5,5,5,4,4,4,
epfl_train_augmented/IMG00946.jpg,141.265823,3,3,3,3,3,3,2,2,2,
epfl_train_augmented/IMG00270.jpg,174.432990,4,4,4,4,3,3,3,3,3,
epfl_train_augmented/IMG00060.jpg,59.449541,1,1,1,1,1,1,1,1,0,
epfl_train_augmented/IMG00077.jpg,33.027523,1,1,1,0,0,0,0,0,0,
epfl_train_augmented/IMG01973.jpg,39.705882,1,1,1,1,0,0,0,0,0,
epfl_train_augmented/IMG00331.jpg,63.092784,1,1,1,1,1,1,1,1,1,
epfl_train_augmented/IMG00644.jpg,307.636364,7,7,7,7,6,6,6,6,6,
epfl_train_augmented/IMG00783.jpg,81.818182,2,2,2,1,1,1,1,1,1,
epfl_train_augmented/IMG00294.jpg,129.896907,3,3,3,3,2,2,2,2,2,
epfl_train_augmented/IMG00978.jpg,214.177215,5,5,5,4,4,4,4,4,4,
epfl_train_augmented/IMG00293.jpg,133.608247,3,3,3,3,3,2,2,2,2,
epfl_train_augmented/IMG01540.jpg,70.674847,2,1,1,1,1,1,1,1,1,
epfl_train_augmented/IMG01370.jpg,259.672131,6,6,6,5,5,5,5,5,5,
epfl_train_augmented/IMG02039.jpg,127.058824,3,3,3,2,2,2,2,2,2,
epfl_train_augmented/IMG00348.jpg,29.690722,1,1,0,0,0,0,0,0,0,
epfl_train_augmented/IMG01975.jpg,42.352941,1,1,1,1,0,0,0,0,0,
epfl_train_augmented/IMG01373.jpg,256.721311,6,6,5,5,5,5,5,5,5,
epfl_train_augmented/IMG00860.jpg,305.316456,7,7,7,6,6,6,6,6,6,
epfl_train_augmented/IMG01762.jpg,73.548387,2,2,1,1,1,1,1,1,1,
epfl_train_augmented/IMG01098.jpg,339.775281,0,7,7,7,7,7,7,7,7,
epfl_train_augmented/IMG02007.jpg,84.705882,2,2,2,2,1,1,1,1,1,
epfl_train_augmented/IMG00557.jpg,113.142857,3,2,2,2,2,2,2,2,2,
epfl_train_augmented/IMG00891.jpg,13.670886,0,0,0,0,0,0,0,0,7,
epfl_train_augmented/IMG01900.jpg,166.451613,4,4,3,3,3,3,3,3,3,
epfl_train_augmented/IMG00382.jpg,326.597938,7,7,7,7,7,7,7,6,6,
epfl_train_augmented/IMG00418.jpg,349.714286,0,0,0,7,7,7,7,7,7,
epfl_train_augmented/IMG00880.jpg,350.886076,0,0,0,7,7,7,7,7,7,
epfl_train_augmented/IMG01143.jpg,250.786517,6,5,5,5,5,5,5,5,5,
epfl_train_augmented/IMG00197.jpg,194.862385,4,4,4,4,4,4,4,4,3,
epfl_train_augmented/IMG00619.jpg,6.857143,0,0,0,0,0,0,7,7,7,
epfl_train_augmented/IMG00104.jpg,346.788991,0,0,7,7,7,7,7,7,7,
epfl_train_augmented/IMG00968.jpg,191.392405,4,4,4,4,4,4,4,3,3,
epfl_train_augmented/IMG02093.jpg,198.529412,4,4,4,4,4,4,4,4,4,
epfl_train_augmented/IMG01170.jpg,194.157303,4,4,4,4,4,4,4,4,3,
epfl_train_augmented/IMG01124.jpg,287.191011,6,6,6,6,6,6,6,6,5,
epfl_train_augmented/IMG00415.jpg,356.571429,0,0,0,0,7,7,7,7,7,
epfl_train_augmented/IMG02133.jpg,251.470588,6,5,5,5,5,5,5,5,5,
epfl_train_augmented/IMG00548.jpg,126.857143,3,3,3,2,2,2,2,2,2,
epfl_train_augmented/IMG01984.jpg,55.588235,1,1,1,1,1,1,1,0,0,
epfl_train_augmented/IMG00777.jpg,91.636364,2,2,2,2,2,1,1,1,1,
epfl_train_augmented/IMG01647.jpg,313.619632,7,7,7,7,7,6,6,6,6,
epfl_train_augmented/IMG01312.jpg,345.245902,0,0,7,7,7,7,7,7,7,
epfl_train_augmented/IMG02127.jpg,243.529412,5,5,5,5,5,5,5,5,5,
epfl_train_augmented/IMG02012.jpg,92.647059,2,2,2,2,2,2,1,1,1,
epfl_train_augmented/IMG00499.jpg,212.571429,5,5,5,4,4,4,4,4,4,
epfl_train_augmented/IMG01122.jpg,291.235955,6,6,6,6,6,6,6,6,6,
epfl_train_augmented/IMG00295.jpg,129.896907,3,3,3,3,2,2,2,2,2,
epfl_train_augmented/IMG00728.jpg,170.181818,4,4,4,3,3,3,3,3,3,
epfl_train_augmented/IMG01053.jpg,72.808989,2,2,1,1,1,1,1,1,1,
epfl_train_augmented/IMG00266.jpg,181.855670,4,4,4,4,4,3,3,3,3,
epfl_train_augmented/IMG00302.jpg,115.051546,3,2,2,2,2,2,2,2,2,
epfl_train_augmented/IMG00468.jpg,264.000000,6,6,6,6,5,5,5,5,5,
epfl_train_augmented/IMG00800.jpg,52.363636,1,1,1,1,1,1,0,0,0,
epfl_train_augmented/IMG02181.jpg,315.000000,7,7,7,7,7,6,6,6,6,
epfl_train_augmented/IMG01681.jpg,276.073620,6,6,6,6,6,6,5,5,5,
epfl_train_augmented/IMG00640.jpg,314.181818,7,7,7,7,7,6,6,6,6,
epfl_train_augmented/IMG02089.jpg,193.235294,4,4,4,4,4,4,4,4,3,
epfl_train_augmented/IMG00225.jpg,259.793814,6,6,6,5,5,5,5,5,5,
epfl_train_augmented/IMG02060.jpg,156.176471,3,3,3,3,3,3,3,3,3,
epfl_train_augmented/IMG00940.jpg,127.594937,3,3,3,3,2,2,2,2,2,
epfl_train_augmented/IMG00103.jpg,350.091743,0,0,0,7,7,7,7,7,7,
epfl_train_augmented/IMG01859.jpg,247.741935,6,5,5,5,5,5,5,5,5,
epfl_train_augmented/IMG01131.jpg,275.056180,6,6,6,6,6,6,5,5,5,
epfl_train_augmented/IMG01723.jpg,229.693252,5,5,5,5,5,5,4,4,4,
epfl_train_augmented/IMG01364.jpg,268.524590,6,6,6,6,6,5,5,5,5,
epfl_train_augmented/IMG01569.jpg,39.754601,1,1,1,1,0,0,0,0,0,
epfl_train_augmented/IMG01057.jpg,64.719101,1,1,1,1,1,1,1,1,1,
epfl_train_augmented/IMG00247.jpg,218.969072,5,5,5,5,4,4,4,4,4,
epfl_train_augmented/IMG00578.jpg,75.428571,2,2,1,1,1,1,1,1,1,
epfl_train_augmented/IMG01362.jpg,271.475410,6,6,6,6,6,5,5,5,5,
epfl_train_augmented/IMG01484.jpg,132.515337,3,3,3,3,3,2,2,2,2,
epfl_train_augmented/IMG00088.jpg,13.211009,0,0,0,0,0,0,0,0,7,
epfl_train_augmented/IMG01751.jpg,96.774194,2,2,2,2,2,2,1,1,1,
epfl_train_augmented/IMG00662.jpg,278.181818,6,6,6,6,6,6,6,5,5,
epfl_train_augmented/IMG02184.jpg,320.294118,7,7,7,7,7,7,6,6,6,
epfl_train_augmented/IMG01709.jpg,245.153374,5,5,5,5,5,5,5,5,5,
epfl_train_augmented/IMG00861.jpg,305.316456,7,7,7,6,6,6,6,6,6,
epfl_train_augmented/IMG00752.jpg,130.909091,3,3,3,3,2,2,2,2,2,
epfl_train_augmented/IMG00914.jpg,68.354430,2,1,1,1,1,1,1,1,1,
epfl_train_augmented/IMG01409.jpg,203.606557,5,4,4,4,4,4,4,4,4,
epfl_train_augmented/IMG00875.jpg,337.215190,7,7,7,7,7,7,7,7,7,
epfl_train_augmented/IMG01794.jpg,11.612903,0,0,0,0,0,0,0,7,7,
epfl_train_augmented/IMG01636.jpg,324.662577,7,7,7,7,7,7,7,6,6,
